;conversation_id_str;created_at;favorite_count;full_text;id_str;image_url;in_reply_to_screen_name;lang;location;quote_count;reply_count;retweet_count;tweet_url;user_id_str;username;label
179;1,77E+34;Mon Mar 25 09:27:35 +0000 2024;0;@livyyrenata orang kaya tp mental pengemis wkwkwk;1,77219E+18;;livyyrenata;in;;0;0;0;https://twitter.com/crunchiezy/status/1772193602870948240;1,38198E+18;crunchiezy;negatif
180;1,77E+34;Mon Mar 25 09:27:00 +0000 2024;0;@livyyrenata Abis ni tercapai beli tank deh;1,77219E+18;;livyyrenata;in;Kebumen, Indonesia;0;0;0;https://twitter.com/iskamudeh/status/1772193457181962602;1,12637E+18;iskamudeh;negatif
181;1,77E+34;Mon Mar 25 09:23:17 +0000 2024;0;@livyyrenata karya kamu emg apa livy;1,77219E+18;;livyyrenata;in;vienna;0;0;0;https://twitter.com/arcfey/status/1772192522606940277;1,40077E+18;arcfey;negatif
182;1,77E+34;Mon Mar 25 09:20:17 +0000 2024;0;@livyyrenata Baru tau web trakteer bisa submit ngemis gini ya? Kasian sama real digital artist dan real content creator yg karya nya kalah saing sama modelan cewek cewek ngemis gini;1,77219E+18;;livyyrenata;in;;0;0;0;https://twitter.com/futurevillain9/status/1772191765019103362;1,23252E+18;futurevillain9;negatif
183;1,77E+33;Mon Mar 25 09:15:51 +0000 2024;1;@livyyrenata @howtodresvvell 2 3 IPK Gibran Ini template jawaban pendukung Gibran;1,77219E+18;;livyyrenata;in;Indonesia;0;0;0;https://twitter.com/Wlgusve/status/1772190649611083792;1,55902E+18;Wlgusve;negatif
184;1,77E+34;Mon Mar 25 09:08:49 +0000 2024;2;@auliangr @livyyrenata WOYYY TRAKTEER BUAT KARYA;1,77219E+18;;auliangr;in;he/him;0;0;0;https://twitter.com/lstridokja/status/1772188880176808097;2862167564;lstridokja;negatif
185;1,77E+34;Mon Mar 25 09:02:31 +0000 2024;0;@livyyrenata Orang orang tu ya nyuruh beli ini itu ditanggepin malah ngamuk;1,77219E+18;;livyyrenata;in;Konohagakure;0;0;0;https://twitter.com/cokocip_s/status/1772187295140954578;2338267104;cokocip_s;positif
186;1,77E+34;Mon Mar 25 08:56:07 +0000 2024;0;@auliangr @livyyrenata Emang jijique nggak tau malu juga pula.;1,77219E+18;;auliangr;in;The World;0;0;0;https://twitter.com/imsupadupashy/status/1772185686176596452;1,50353E+18;imsupadupashy;negatif
187;1,77E+33;Mon Mar 25 08:53:30 +0000 2024;0;@livyyrenata @howtodresvvell Mba yooo lanjut jadi politisi modal gak tahu malunya sudah ada ;1,77219E+18;;livyyrenata;in;Hati-nya 💞;0;0;0;https://twitter.com/saturn_numb/status/1772185027356291095;76834753;saturn_numb;negatif
188;1,77E+34;Mon Mar 25 08:51:46 +0000 2024;0;@livyyrenata Aa kasihan aa;1,77218E+18;;livyyrenata;hi;Sub.                          ;0;0;0;https://twitter.com/danncuuk/status/1772184590095950273;8,44177E+17;danncuuk;negatif
189;1,77E+34;Mon Mar 25 08:44:14 +0000 2024;0;@livyyrenata Aaa kasian aaa lebih kasian gue wkwk;1,77218E+18;;livyyrenata;in;;0;0;0;https://twitter.com/Anaktirek1/status/1772182692420808736;1,50461E+18;Anaktirek1;negatif
190;1,77E+33;Mon Mar 25 08:42:13 +0000 2024;0;@ayasubak @livyyrenata @howtodresvvell Bang ini gak sama dengan donasi kitabisa. Kalo minta sumbangan di kitabisa buat beliin mama mobil Yha memang seharusnya malu Si livy ini jualan konten di Trakteer yg memang sesuai fungsi platformnya;1,77218E+18;;ayasubak;in;South Borneo, Indonesia;0;0;0;https://twitter.com/sipasiwanita/status/1772182185891553723;2517037326;sipasiwanita;negatif
191;1,77E+34;Mon Mar 25 08:38:42 +0000 2024;0;@livyyrenata Ekonomi Indonesia baik-baik saja. Atau mungkin sebenernya ga baik cuma tolol aja. https://t.co/0cOzuGUNQw;1,77218E+18;https://pbs.twimg.com/media/GJgNgKhb0AAyzvS.jpg;livyyrenata;in;On 🜃;0;0;0;https://twitter.com/namecantbebl0nk/status/1772181303112155272;9,03754E+17;namecantbebl0nk;negatif
192;1,77E+33;Mon Mar 25 08:37:56 +0000 2024;0;@AnfiLana @mosedwight8 @Membkr @ayasubak @stalerabit @livyyrenata @howtodresvvell Ya ga guna lah kalo fotonya mahal² semua tergantung pasar dan minat pasar kan. Pada akhirnya semua itu marketing. Kenapa tidak perlu dihujat livy ataupun idol? Karena sama ;1,77218E+18;;AnfiLana;in;;0;0;0;https://twitter.com/KGKlatin9/status/1772181107997377023;1,76111E+18;KGKlatin9;positif
193;1,77E+33;Mon Mar 25 08:35:18 +0000 2024;0;@AnfiLana @mosedwight8 @Membkr @ayasubak @stalerabit @livyyrenata @howtodresvvell Itu taktik marketingnya sama halnya agensi untuk banyak tinggal buat foto card yg diproduksi 100 jadi mahal. Biar apa? Itu kekuatan branding. Kenapa livy engga? Oleh dia buk;1,77218E+18;;AnfiLana;in;;0;0;0;https://twitter.com/KGKlatin9/status/1772180446882722033;1,76111E+18;KGKlatin9;positif
194;1,77E+33;Mon Mar 25 08:33:59 +0000 2024;0;@livyyrenata @howtodresvvell gak malu mbak anak orang kaya followers banyak bisa dapet endors tapi lebih milih ngemis? fuck off;1,77218E+18;;livyyrenata;in;;0;0;0;https://twitter.com/niLehooo/status/1772180113485918562;750715338;niLehooo;negatif
195;1,77E+33;Mon Mar 25 08:30:44 +0000 2024;0;@rubyjrouge @mosedwight8 @Membkr @ayasubak @stalerabit @livyyrenata @howtodresvvell Bentuk pemasaran tiap orang beda² penikmatnya juga beda² yg pasti kedua mereka sama sama² kaya. Idol dengan usaha dan tampang si onoh dengan tampang. Outputnya jelas le;1,77218E+18;;rubyjrouge;in;;0;0;0;https://twitter.com/KGKlatin9/status/1772179295223546114;1,76111E+18;KGKlatin9;positif
196;1,77E+34;Mon Mar 25 08:27:37 +0000 2024;0;@livyyrenata heran sama yg minta lebih heran lagi sama yg ngasiii;1,77218E+18;;livyyrenata;in;unlabeled.;0;0;0;https://twitter.com/s0ftcookiess/status/1772178512708771995;1,75159E+18;s0ftcookiess;negatif
197;1,77E+34;Mon Mar 25 08:24:42 +0000 2024;0;@livyyrenata minimal malu;1,77218E+18;;livyyrenata;et;he/him;0;1;0;https://twitter.com/valdo__13/status/1772177777535443413;1,509E+18;valdo__13;negatif
198;1,77E+34;Mon Mar 25 08:24:42 +0000 2024;1;@VRchama @livyyrenata orang-orang pada tajir dan dermawan sekali ya;1,77218E+18;;VRchama;in;;0;0;0;https://twitter.com/lovesinoctober/status/1772177777237585999;3051767677;lovesinoctober;positif
199;1,77E+34;Mon Mar 25 08:24:10 +0000 2024;0;@yqllhearsumn @Membkr @sugarDyoon @cratcrottt @kitschzard @livyyrenata Nah berarti elu blm beli makanya ngecap Foto seksi ... Wkwk otak elu Porno doang isinya ... Klw mau dibilang seksi lebih seksian foto2 dia di feeds IGnya LOL... Trs klw kpopers beli fo;;;;;;;;;;;;
200;1,77E+33;Mon Mar 25 07:21:07 +0000 2024;0;@mosedwight8 @idsazy @Membkr @ayasubak @stalerabit @livyyrenata @howtodresvvell Itukan cuma preferensi produk doang mau produksi pribadi atau agensi sama aja. Mau dijual fisik atau ditigal sama aja. Intinya ya sama oppo dan samsung sama bedanya ada penikm;1,77216E+18;;mosedwight8;in;Karasuno;0;1;0;https://twitter.com/Busybreath/status/1772161776294961174;1,49108E+18;Busybreath;positif
201;1,77E+34;Mon Mar 25 07:19:10 +0000 2024;0;@auliangr @livyyrenata emg menjijikkan mf yah;1,77216E+18;;auliangr;in;mathedustud;0;0;0;https://twitter.com/nekkoonyawn/status/1772161288195514577;1,47975E+18;nekkoonyawn;negatif
202;1,77E+34;Mon Mar 25 07:18:48 +0000 2024;0;@livyyrenata cina ngemis;1,77216E+18;;livyyrenata;in;;0;0;0;https://twitter.com/Shiigekiix/status/1772161195924984221;1,39346E+18;Shiigekiix;negatif
203;1,77E+34;Mon Mar 25 07:16:18 +0000 2024;30;@livyyrenata Jijik. Ngemis. Manipulators.mau hidup mewah senang to lifestyle mau org lain yg tanggung. Padahal diri itu udah kaya. Kesian yg bg sumbangan.. Kerja keras siang mlm. ;1,77216E+18;;livyyrenata;in;;0;0;1;https://twitter.com/Nega50075334/status/1772160564652867591;1,36877E+18;Nega50075334;negatif
204;1,77E+33;Mon Mar 25 07:15:09 +0000 2024;0;@livyyrenata @howtodresvvell Yg minta gak tau malu.. yg ngasih gak tau diri.. yg singgih2 itu masih gak ada apa2 di bandingkan ini.. ;1,77216E+18;;livyyrenata;in;;0;0;0;https://twitter.com/mhammam_/status/1772160273618526489;73594954;mhammam_;negatif
205;1,77E+34;Mon Mar 25 07:14:51 +0000 2024;0;@livyyrenata Ternyata kamu beneran goblok ya disarkasin sama kaum2 UMR malah lanjut;1,77216E+18;;livyyrenata;in;Singapore;0;0;0;https://twitter.com/Shinkaiganxz/status/1772160200494989713;1,64689E+18;Shinkaiganxz;negatif
206;1,77E+34;Mon Mar 25 07:13:30 +0000 2024;0;@livyyrenata Lah ni anak beneran Goblok ya ternyata di sarkas gitu ga terasa;1,77216E+18;;livyyrenata;in;Singapore;0;0;0;https://twitter.com/Shinkaiganxz/status/1772159858546033110;1,64689E+18;Shinkaiganxz;negatif
207;1,77E+33;Mon Mar 25 07:11:03 +0000 2024;0;@livyyrenata @howtodresvvell HAH???? BANGGA??;1,77216E+18;;livyyrenata;in;;0;0;0;https://twitter.com/queensofff/status/1772159244919587228;9,9868E+17;queensofff;negatif
208;1,77E+33;Mon Mar 25 07:06:27 +0000 2024;0;@livyyrenata @howtodresvvell Coba kalo di warnain silver kak siapa tau lebih banyak yg donate;1,77216E+18;;livyyrenata;in;BlokT - Merseyside;0;0;0;https://twitter.com/Mrizkiding/status/1772158087350087763;1036090670;Mrizkiding;negatif
209;1,77E+34;Mon Mar 25 07:04:38 +0000 2024;0;@livyyrenata ga punya malu wkwk;1,77216E+18;;livyyrenata;in;;0;0;0;https://twitter.com/jemjjeaja/status/1772157628828786857;1,66667E+18;jemjjeaja;negatif
210;1,77E+34;Mon Mar 25 07:04:20 +0000 2024;0;cici makin tambah kaya raya @livyyrenata;1,77216E+18;;;in;;0;0;0;https://twitter.com/pakar_ai/status/1772157553255776519;1,58584E+18;pakar_ai;negatif
211;1,77E+33;Mon Mar 25 07:01:13 +0000 2024;1;@mconjongup @LuigiDeJong @livyyrenata @howtodresvvell pdhl dia jual konten bukan ngemis bedain mana ngemis mana jualan kayanya pp pemain barca gak seburuk pp kpop deh;1,77216E+18;;mconjongup;in;;1;1;1;https://twitter.com/pawkiku/status/1772156769483006182;1657260788;pawkiku;positif
212;1,77E+33;Mon Mar 25 06:59:45 +0000 2024;1;@ayasubak @livyyrenata @howtodresvvell ngapain malu dia bisa manfaatin sdm indo yg rendah ini;1,77216E+18;;ayasubak;in;;0;0;0;https://twitter.com/pawkiku/status/1772156399495090376;1657260788;pawkiku;negatif
213;1,77E+34;Mon Mar 25 06:58:59 +0000 2024;0;@livyyrenata yaallah miris banget ka aku yang ga sekaya kamu aja ga ngemis;1,77216E+18;;livyyrenata;in;;0;1;0;https://twitter.com/rizzasaw/status/1772156208281268529;1,24465E+18;rizzasaw;negatif
214;1,77E+34;Mon Mar 25 06:57:32 +0000 2024;0;@xkillucha @livyyrenata kan orang x emosian emang heuehehe.;1,77216E+18;;xkillucha;in;;0;0;0;https://twitter.com/Ard4nnA/status/1772155840457261466;1,51498E+18;Ard4nnA;negatif
215;1,77E+34;Mon Mar 25 06:11:11 +0000 2024;0;@xkillucha @whateqver @livyyrenata hahaha kebanyakan makan asumsi negatif dia ka jadi rep km dianggap serius;1,77214E+18;;xkillucha;in;New York, USA;0;0;0;https://twitter.com/mineahss/status/1772144175779135569;1,65686E+18;mineahss;positif
216;1,77E+34;Mon Mar 25 06:09:16 +0000 2024;0;@tuwagapath @livyyrenata sattttt mpe segitunya ya a;1,77214E+18;;tuwagapath;in;jkt;0;0;0;https://twitter.com/sawndust_/status/1772143693752877087;1,68574E+18;sawndust_;negatif
217;1,77E+33;Mon Mar 25 06:08:50 +0000 2024;0;@livyyrenata @howtodresvvell Suangar arek iki;1,77214E+18;;livyyrenata;in;;0;0;0;https://twitter.com/99wisnu/status/1772143585259143289;498987258;99wisnu;negatif
218;1,77E+33;Mon Mar 25 06:03:17 +0000 2024;0;@livyyrenata @howtodresvvell jadi bakat lu apaan??;1,77214E+18;;livyyrenata;in;random account;0;0;0;https://twitter.com/kuramatheend/status/1772142191441301899;1,32577E+18;kuramatheend;negatif
219;1,77E+34;Mon Mar 25 05:57:26 +0000 2024;0;@livyyrenata Benci bgt anjir;1,77214E+18;;livyyrenata;in;;0;0;0;https://twitter.com/Haechanacheaah/status/1772140716816298386;1,54021E+18;Haechanacheaah;negatif
220;1,77E+33;Mon Mar 25 05:55:37 +0000 2024;1;@LuigiDeJong @mconjongup @livyyrenata @howtodresvvell konteksnya apa blok???;1,77214E+18;;LuigiDeJong;in;R A N T;0;5;0;https://twitter.com/k8ento/status/1772140262095032757;1,54868E+18;k8ento;negatif
221;1,77E+33;Mon Mar 25 05:54:28 +0000 2024;0;@02_jqr @kiddiejaemin @livyyrenata @howtodresvvell 2024 masih pake si-paling ?;1,77214E+18;;02_jqr;in;Kota Tangerang, Banten;0;0;0;https://twitter.com/RenjerHijau/status/1772139972050518479;1,28911E+18;RenjerHijau;negatif
222;1,77E+34;Mon Mar 25 05:54:08 +0000 2024;0;@livyyrenata mengemis dengan gaya;1,77214E+18;;livyyrenata;in;nominist;0;0;0;https://twitter.com/inicacaayaa/status/1772139885949845594;1,22266E+18;inicacaayaa;negatif
223;1,77E+33;Mon Mar 25 05:53:31 +0000 2024;0;@02_jqr @kiddiejaemin @livyyrenata @howtodresvvell Kapan gue nyinyir. Gue mah koreksi kalimat lo doang. Lagian segala yg minta donasi ya emang ngemis bang gausah diperhalus kalimatnya. Anak band dibilang ngamen pegawai dibilang buruh jg biasa aja. Masa be;1,77214E+18;;02_jqr;in;Kota Tangerang, Banten;0;1;0;https://twitter.com/RenjerHijau/status/1772139731469414684;1,28911E+18;RenjerHijau;negatif
224;1,77E+34;Mon Mar 25 05:53:01 +0000 2024;0;@livyyrenata Besok ngemis di lampu merah aja. Berani gak?;1,77214E+18;;livyyrenata;in;;0;0;0;https://twitter.com/watanabeeren/status/1772139606185529725;1,68772E+18;watanabeeren;negatif
225;1,77E+34;Mon Mar 25 05:52:07 +0000 2024;0;@ulahnetijen @livyyrenata Orang bodoohhh;1,77214E+18;;ulahnetijen;in;;0;0;0;https://twitter.com/watanabeeren/status/1772139378808078700;1,68772E+18;watanabeeren;negatif
226;1,77E+33;Mon Mar 25 05:51:18 +0000 2024;0;@RenjerHijau @kiddiejaemin @livyyrenata @howtodresvvell Wkwk sipaling duar memek LOL... at least upgrade hidup elu bro biar ga suntuk2 amat sampe harus nyinyir krna ga terima sama keadaan;1,77214E+18;;RenjerHijau;in;;0;2;0;https://twitter.com/02_jqr/status/1772139172121264323;1,42299E+18;02_jqr;negatif
227;1,77E+33;Mon Mar 25 05:46:24 +0000 2024;1;@02_jqr @kiddiejaemin @livyyrenata @howtodresvvell Kalimat lo diatas ga menunjukkan kalimat ini se-kata pun bang. Hidup 2024 masih kaget sama opini netizen *DUAR MEMEK* LOL;1,77214E+18;;02_jqr;in;Kota Tangerang, Banten;0;1;0;https://twitter.com/RenjerHijau/status/1772137940828766524;1,28911E+18;RenjerHijau;negatif
228;1,77E+34;Mon Mar 25 05:45:05 +0000 2024;0;@idholahoo @natasyapjt @lemonade1401 @Jenojennle @livyyrenata Wkwk bocil nih boss punya duit sampe udh bingung mau diapain sampe2 beli foto selfy orang ;1,77214E+18;;idholahoo;in;;0;0;0;https://twitter.com/02_jqr/status/1772137609684304337;1,42299E+18;02_jqr;negatif
229;1,77E+33;Mon Mar 25 05:43:55 +0000 2024;0;@livyyrenata @howtodresvvell the fuck bangga banget nih?;1,77214E+18;;livyyrenata;in;;0;0;0;https://twitter.com/AnggaBeliandro/status/1772137314136821965;440748566;AnggaBeliandro;negatif
230;1,77E+34;Mon Mar 25 05:43:20 +0000 2024;0;@idholahoo @lemonade1401 @natasyapjt @Jenojennle @livyyrenata Klw kerja cari duit buat cuman biayain hidup gaada duit lebih buat spending pribadi happy2 mending kerja lagi lebih giat deh biar ga habis di nyinyir doang idup elu kali udh suntuk tuh LOL;1,77214E+18;;02_jqr;in;;0;0;0;https://twitter.com/02_jqr/status/1772137169399771377;1,42299E+18;02_jqr;negatif
231;1,77E+34;Mon Mar 25 05:42:24 +0000 2024;0;@livyyrenata Livi : gila keren banget gue jennie aja kalah. Mau savage kali ya supaya kayak girlboss tapi malah .;1,77214E+18;;livyyrenata;in;;0;0;0;https://twitter.com/jenniekarinayu/status/1772136933876965747;1,23808E+18;jenniekarinayu;negatif
232;1,77E+34;Mon Mar 25 05:41:16 +0000 2024;0;@idholahoo @lemonade1401 @natasyapjt @Jenojennle @livyyrenata Wkwk orang goblok = orang yg ngespen duit pribadinya sendiri... Trs klw orang yg nyimyirin spending orang itu apa??? Orang pintar ??? LOL at least kerja dulu cari duit dah... Sampe duit elu udh;1,77214E+18;;idholahoo;in;;0;1;0;https://twitter.com/02_jqr/status/1772136649519927507;1,42299E+18;02_jqr;negatif
233;1,77E+33;Mon Mar 25 05:37:16 +0000 2024;0;@02_jqr @RenjerHijau @kiddiejaemin @livyyrenata @howtodresvvell Padahal IG juga punya langganan berbayar buat dapat konten exclusive si artis -_- meanwhile livy dihujat dunia emang sekocak itu;1,77214E+18;;02_jqr;in;;0;1;0;https://twitter.com/natasyapjt/status/1772135643080188407;1527006936;natasyapjt;positif
234;1,77E+34;Mon Mar 25 05:36:13 +0000 2024;0;@nikeee_vya @jeyisaturn @livyyrenata bener kaya gw gw suka nntn yutuber jd gw join membershipnya beli merchan nya;1,77214E+18;;nikeee_vya;in;;0;0;0;https://twitter.com/oruspuclar64983/status/1772135377526014019;1,7397E+18;oruspuclar64983;positif
235;1,77E+34;Mon Mar 25 05:33:17 +0000 2024;0;@02_jqr @natasyapjt @lemonade1401 @Jenojennle @livyyrenata wkwkwk SIMP akut pasti VVIBU nolep lanjut coli pake foto selfie livy cil ;1,77213E+18;;02_jqr;in;;0;1;0;https://twitter.com/idholahoo/status/1772134638053372128;1,59673E+18;idholahoo;negatif
236;1,77E+34;Mon Mar 25 05:29:16 +0000 2024;0;@idholahoo @lemonade1401 @02_jqr @Jenojennle @livyyrenata Iya babi;1,77213E+18;;idholahoo;in;;0;1;0;https://twitter.com/natasyapjt/status/1772133628274696298;1527006936;natasyapjt;negatif
237;1,77E+34;Mon Mar 25 05:29:03 +0000 2024;0;@natasyapjt @lemonade1401 @02_jqr @Jenojennle @livyyrenata Wkwkwk cil bocil sana simp lg ke lepi biar dia bisa beli heli buat mamahnya wkwkwk;1,77213E+18;;natasyapjt;in;;0;1;0;https://twitter.com/idholahoo/status/1772133576517005750;1,59673E+18;idholahoo;negatif
238;1,77E+34;Mon Mar 25 05:27:45 +0000 2024;0;@natasyapjt @lemonade1401 @02_jqr @Jenojennle @livyyrenata BOCAH AJG TOLOL EMNG ADA GUA BLG SEMUANYA PAKE DUIT TRAKTER KOCAK MINIM LITERASI LO BABI AWKOAWKO ;1,77213E+18;;natasyapjt;in;;0;1;0;https://twitter.com/idholahoo/status/1772133249067737577;1,59673E+18;idholahoo;negatif
239;1,77E+34;Mon Mar 25 05:26:29 +0000 2024;0;@livyyrenata utang negara sekalian coba kak siapa tau gak perlu bayar pajak tapi kesini aja udah ke bayar tuh utang negaranya. soalnya diliat liat kemarin kompak bgt ngebantuin beli mobil #misale;1,77213E+18;;livyyrenata;in;;0;0;0;https://twitter.com/kimistar5/status/1772132930774507981;1,20765E+18;kimistar5;negatif
240;1,77E+34;Mon Mar 25 05:25:09 +0000 2024;0;@lemonade1401 @natasyapjt @idholahoo @Jenojennle @livyyrenata Trs itu bukan duit sendiri klw jualan konten/foto eksklusif??? Mending dari pada update feed medsos seksi dapatnya like doang ;1,77213E+18;;lemonade1401;in;;0;1;0;https://twitter.com/02_jqr/status/1772132591140831466;1,42299E+18;02_jqr;negatif
241;1,77E+34;Mon Mar 25 05:25:02 +0000 2024;0;@idholahoo @lemonade1401 @02_jqr @Jenojennle @livyyrenata Kocak lu justru gue pake akal logika gak ngurusin orang lain mau gunakan uangnya buat apa... Goblog banget sih lu mikir pake logika lo pikir itu beli dari hasil trakteer semua ckck;1,77213E+18;;idholahoo;in;;0;1;0;https://twitter.com/natasyapjt/status/1772132564331036753;1527006936;natasyapjt;negatif
242;1,77E+34;Mon Mar 25 04:44:25 +0000 2024;0;@livyyrenata Kok bisa gak tau malu;1,77212E+18;;livyyrenata;in;;0;0;0;https://twitter.com/memeycici97/status/1772122341243277648;1,60377E+18;memeycici97;negatif
243;1,77E+34;Mon Mar 25 04:43:14 +0000 2024;0;@livyyrenata cewek stress;1,77212E+18;;livyyrenata;in;;0;0;0;https://twitter.com/fuxking_mad/status/1772122044160970928;1,1683E+18;fuxking_mad;negatif
244;1,77E+34;Mon Mar 25 04:41:08 +0000 2024;0;@livyyrenata Ga ada malu-malunya jir;1,77212E+18;;livyyrenata;in;Tulungagung, Indonesia;0;0;0;https://twitter.com/ygnvi_/status/1772121518035939392;1,5827E+18;ygnvi_;negatif
245;1,77E+34;Mon Mar 25 04:38:07 +0000 2024;0;@livyyrenata mantap mba lipi;1,77212E+18;;livyyrenata;in;;0;0;0;https://twitter.com/flyinstarboy/status/1772120756086075870;287202255;flyinstarboy;positif
246;1,77E+34;Mon Mar 25 04:37:26 +0000 2024;0;@livyyrenata next utang negara kak plis;1,77212E+18;;livyyrenata;in;;0;0;0;https://twitter.com/4hengwibu/status/1772120585960890783;1,40843E+18;4hengwibu;negatif
247;1,77E+34;Mon Mar 25 04:35:50 +0000 2024;0;@RenjerHijau @livyyrenata tau sat makanya gw bales templet;1,77212E+18;;RenjerHijau;in;somewhere in the crowd;0;1;0;https://twitter.com/unbreakmenow/status/1772120180455551456;903705038;unbreakmenow;negatif
248;1,77E+34;Mon Mar 25 04:35:30 +0000 2024;0;@unbreakmenow @livyyrenata Sat cmn templet;1,77212E+18;;unbreakmenow;in;Kota Tangerang, Banten;0;1;0;https://twitter.com/RenjerHijau/status/1772120096993054861;1,28911E+18;RenjerHijau;negatif
249;1,77E+34;Mon Mar 25 04:35:25 +0000 2024;1;@livyyrenata @POPAPJONS Cash karna hasil ngemis?;1,77212E+18;;livyyrenata;in;;0;0;0;https://twitter.com/livelygurll/status/1772120077699293449;1,40517E+18;livelygurll;negatif
250;1,77E+34;Mon Mar 25 04:34:17 +0000 2024;0;@livyyrenata miskinn mau kmn nichh~~;1,77212E+18;;livyyrenata;in;caratland|04l;0;0;0;https://twitter.com/sound_of_J/status/1772119791819743465;1,47256E+18;sound_of_J;negatif
251;1,77E+34;Mon Mar 25 04:32:45 +0000 2024;1;@ikarosins @livyyrenata Girlboss pala lo peyang ini mah pengemis;1,77212E+18;;ikarosins;in;dnf;0;0;0;https://twitter.com/wahkerensugoi/status/1772119405566284036;1,52727E+18;wahkerensugoi;negatif
252;1,77E+34;Mon Mar 25 04:32:27 +0000 2024;0;@livyyrenata Tahan malu sih keren;1,77212E+18;;livyyrenata;in;🇮🇩;0;0;0;https://twitter.com/shofieosu/status/1772119330219823290;1,06663E+18;shofieosu;negatif
253;1,77E+34;Mon Mar 25 04:12:20 +0000 2024;9;@POPAPJONS @livyyrenata malu gasi kak? @livyyrenata;1,77211E+18;;POPAPJONS;in;;0;1;0;https://twitter.com/manusyaginger/status/1772114267501953525;1,3065E+18;manusyaginger;negatif
254;1,77E+34;Mon Mar 25 04:11:37 +0000 2024;0;@ouwitt___ @1yasayang @ulahnetijen @livyyrenata mungkin saking orkaynya yang nanggung juga dijabanin;1,77211E+18;;ouwitt___;in;Bogor Barat, Indonesia;0;0;0;https://twitter.com/niskalatemaram/status/1772114089160159287;1,19894E+18;niskalatemaram;negatif
255;1,77E+34;Mon Mar 25 04:11:02 +0000 2024;0;@livyyrenata stress anjir chindo yg ini gajelas;1,77211E+18;;livyyrenata;in;Depok, Jawa Barat;0;0;0;https://twitter.com/savinajwa/status/1772113943097671986;1,18406E+18;savinajwa;negatif
256;1,77E+33;Mon Mar 25 04:10:52 +0000 2024;0;@livyyrenata @howtodresvvell bisa2nya bangga WKWKWKWK ditunggu ucapan terima kasih pada netizen;1,77211E+18;;livyyrenata;in;she/her;0;0;0;https://twitter.com/epiphawin/status/1772113899581800692;1,06559E+18;epiphawin;negatif
257;1,77E+33;Mon Mar 25 04:09:05 +0000 2024;0;@livyyrenata @howtodresvvell Mending nge alter sekalian jualin konten porno;1,77211E+18;;livyyrenata;in;;0;0;0;https://twitter.com/HarryMagui894/status/1772113449977614644;1,75545E+18;HarryMagui894;negatif
258;1,77E+33;Mon Mar 25 04:02:40 +0000 2024;1;@mosedwight8 @Membkr @ayasubak @stalerabit @livyyrenata @howtodresvvell Bedanya apa? Hanya foto kan? Fungsi di kehidupan sehari² apa? Kan semua ada target marketing masing². Bedanya Idol ya targetnya lebih besar;1,77211E+18;;mosedwight8;in;;0;2;0;https://twitter.com/KGKlatin9/status/1772111834063245577;1,76111E+18;KGKlatin9;positif
259;1,77E+34;Mon Mar 25 04:00:07 +0000 2024;0;@livyyrenata ngemis;1,77211E+18;;livyyrenata;in;;0;0;0;https://twitter.com/baebadawbie/status/1772111195652477249;1,6186E+18;baebadawbie;negatif
260;1,77E+34;Mon Mar 25 03:59:34 +0000 2024;1;@tuwagapath @livyyrenata 3 kata lucu : livy renata ngemis;1,77211E+18;;tuwagapath;in;;0;0;0;https://twitter.com/sugarlyx/status/1772111055759823157;1,60811E+18;sugarlyx;negatif
261;1,77E+34;Mon Mar 25 03:56:19 +0000 2024;0;@livyyrenata Karyanya apa kak?;1,77211E+18;;livyyrenata;in;Milky way;0;0;0;https://twitter.com/estheratreides/status/1772110239254581267;9,69553E+17;estheratreides;negatif
262;1,77E+34;Mon Mar 25 03:55:32 +0000 2024;0;@livyyrenata Setuju tuh coba minta bantu lunasin utang negara barangkali rakyat juga dermawan.;1,77211E+18;;livyyrenata;in;;0;0;0;https://twitter.com/nikooesw/status/1772110041715511607;2954075516;nikooesw;negatif
263;1,77E+34;Mon Mar 25 03:54:42 +0000 2024;2;@livyyrenata Kenapa orang-orang pada ngeri bgt si komennya wkwk sampe bilang si livy menjijikan segala padahal bikin gituan sesimple upload wish target trs terserah orang mau nyumbang apa nggak wkwk dia jg gamaksa;1,77211E+18;;livyyrenata;in;Kalimantan Selatan, Indonesia;2;5;0;https://twitter.com/auliangr/status/1772109831278842337;1,10315E+18;auliangr;positif
264;1,77E+33;Mon Mar 25 03:52:17 +0000 2024;0;@livyyrenata @howtodresvvell Sekalian buka onlyfans;1,77211E+18;;livyyrenata;in;;0;0;0;https://twitter.com/VainGloryjateng/status/1772109220646965536;1,65051E+18;VainGloryjateng;negatif
265;1,77E+34;Mon Mar 25 03:50:50 +0000 2024;0;@livyyrenata Utang negara dwonk;1,77211E+18;;livyyrenata;in;keren;0;0;0;https://twitter.com/miyawyouchie/status/1772108859483754843;1,38875E+18;miyawyouchie;negatif
266;1,77E+34;Mon Mar 25 03:47:20 +0000 2024;0;@yaelahandri @livyyrenata Yg bner aja km;1,77211E+18;;yaelahandri;in;Bali, Indonesia;0;1;0;https://twitter.com/Risayang__/status/1772107975534301327;3184673953;Risayang__;negatif
267;1,77E+34;Mon Mar 25 03:46:30 +0000 2024;0;@livyyrenata ga malu tah?;1,77211E+18;;livyyrenata;in;;0;0;0;https://twitter.com/bitjiss/status/1772107767450632420;1,33615E+18;bitjiss;negatif
